"","WaterElevation","Temp","Precipitation","Date"
"102",666.633333333333,82.0666666666667,0.112333333333333,Jun 1999
"103",673.115,83.0967741935484,0.0580645161290323,Jul 1999
"104",663.45,86.4193548387097,0.0680645161290323,Aug 1999
"105",660.635,80.5666666666667,0.00166666666666667,Sep 1999
"106",659.995,69.8709677419355,0.0416129032258064,Oct 1999
"107",662.685,63.2666666666667,0.00166666666666667,Nov 1999
"108",664.115,54.2258064516129,0.0167741935483871,Dec 1999
"109",664.83,55.5483870967742,0.0451612903225806,Jan 2000
"110",663.025,62.8620689655172,0.0758620689655172,Feb 2000
"111",659.6,67.1935483870968,0.0293548387096774,Mar 2000
"112",655.02,70.9,0.0406666666666667,Apr 2000
"113",650.765,78.8064516129032,0.115806451612903,May 2000
"114",655.395,81.2333333333333,0.253666666666667,Jun 2000
"115",644.445,86.0967741935484,0.0109677419354839,Jul 2000
"116",639.05,86.5483870967742,0.00516129032258065,Aug 2000
"117",643.23,81.1666666666667,0.0883333333333333,Sep 2000
"118",654.69,71.258064516129,0.181290322580645,Oct 2000
"119",673.283333333333,57.1333333333333,0.286,Nov 2000
"120",676.575,46.6129032258064,0.0506451612903226,Dec 2000
"121",678.413333333333,49.4193548387097,0.0919354838709677,Jan 2001
"122",680.233333333333,57.7142857142857,0.025,Feb 2001
"123",681.21,56.7741935483871,0.0893548387096774,Mar 2001
"124",680.615,71,0.0763333333333333,Apr 2001
"125",678.335,76.5161290322581,0.08,May 2001
"126",665.913333333333,82.6666666666667,0.113,Jun 2001
"127",661.683333333333,85.6451612903226,0.0161290322580645,Jul 2001
"128",656.78,85.7096774193548,0.25258064516129,Aug 2001
"129",675.2975,77.0666666666667,0.135,Sep 2001
"130",675.66,68.1290322580645,0.0664516129032258,Oct 2001
"131",677.846666666667,63.1,0.145666666666667,Nov 2001
"132",684.433333333333,54,0.110645161290323,Dec 2001
"133",683.05,53.9354838709677,0.0119354838709677,Jan 2002
"134",680.34,51.1071428571429,0.015,Feb 2002
"135",676.92,60.5483870967742,0.0383870967741935,Mar 2002
"136",676.243333333333,73.4666666666667,0.127333333333333,Apr 2002
"137",667.13,77.0645161290323,0.0729032258064516,May 2002
"138",655.903333333333,83.2,0.0493333333333333,Jun 2002
"139",687.466666666667,82.741935483871,0.545806451612903,Jul 2002
"140",683.166666666667,85.4516129032258,0.0174193548387097,Aug 2002
"141",684.75,78.8666666666667,0.234,Sep 2002
"142",NA,70.8709677419355,0.246451612903226,Oct 2002
"143",NA,58.1333333333333,0.0693333333333333,Nov 2002
"144",694.761666666667,53.9677419354839,0.0816129032258065,Dec 2002
"145",693.648333333333,50,0.0319354838709677,Jan 2003
"146",692.716,53.3214285714286,0.0767857142857143,Feb 2003
"147",692.556666666667,60.7741935483871,0.0248387096774194,Mar 2003
"148",688.314,70.6333333333333,0.00566666666666667,Apr 2003
"149",677.421666666667,80.5483870967742,0.00387096774193548,May 2003
"150",678.206666666667,82,0.0966666666666667,Jun 2003
"151",682.2775,82.1935483870968,0.261935483870968,Jul 2003
"152",678.578,83.9677419354839,0.0532258064516129,Aug 2003
"153",681.92,76.9,0.307,Sep 2003
"154",683.083333333333,70.8387096774194,0.0625806451612903,Oct 2003
"155",681.595,63.4333333333333,0.0106666666666667,Nov 2003
"156",679.755,54.0967741935484,0.00354838709677419,Dec 2003
"157",679.705,54.7741935483871,0.0745161290322581,Jan 2004
"158",680.634,53.3448275862069,0.0596551724137931,Feb 2004
"159",681.501666666667,66.1612903225806,0.0758064516129032,Mar 2004
"160",684.718333333333,67.4333333333333,0.167333333333333,Apr 2004
"161",686.02,76.3225806451613,0.0580645161290323,May 2004
"162",684.143333333333,81.1,0.315666666666667,Jun 2004
"163",689.24,83.258064516129,0.0196774193548387,Jul 2004
"164",684.295,83.5806451612903,0.0354838709677419,Aug 2004
"165",684.551666666667,80.7333333333333,0.064,Sep 2004
"166",686.972857142857,77.1290322580645,0.305483870967742,Oct 2004
"167",696.171428571429,61.3666666666667,0.315333333333333,Nov 2004
"168",700.935,53.3548387096774,0.00258064516129032,Dec 2004
"169",696.66,56.1290322580645,0.0703225806451613,Jan 2005
"170",697.064,56.6071428571429,0.0864285714285714,Feb 2005
"171",698.726,61.6129032258064,0.0645161290322581,Mar 2005
"172",694.532,68.6,0.000333333333333333,Apr 2005
"173",689.81,75.1612903225806,0.0958064516129032,May 2005
"174",684.721666666667,82.8,0.027,Jun 2005
"175",678.738333333333,85.5483870967742,0.067741935483871,Jul 2005
"176",679.125,85.6935483870968,0.0393548387096774,Aug 2005
"177",NA,84.2666666666667,0.0463333333333333,Sep 2005
"178",677.92,70.9193548387097,0.0367741935483871,Oct 2005
"179",NA,64.9,0.00666666666666667,Nov 2005
"180",NA,53,0.0032258064516129,Dec 2005
"181",676.91,58.241935483871,0.0112903225806452,Jan 2006
"182",673.56,55.9464285714286,0.0221428571428571,Feb 2006
"183",669.61,67.5483870967742,0.0438709677419355,Mar 2006
"184",663.94,76.7,0.0466666666666667,Apr 2006
"185",NA,78.7258064516129,0.12258064516129,May 2006
"186",655.44,83.6,0.0543333333333333,Jun 2006
"187",NA,85.7096774193548,0.0454838709677419,Jul 2006
"188",647.675,88.3064516129032,0.000967741935483871,Aug 2006
"189",NA,79.6833333333333,0.137,Sep 2006
"190",660.72,72.3870967741936,0.110967741935484,Oct 2006
"191",663.815,63.8,0.025,Nov 2006
"192",664.59,54.3548387096774,0.0787096774193548,Dec 2006
"193",669.588333333333,48.258064516129,0.139677419354839,Jan 2007
"194",668.546,54.8392857142857,0.00285714285714286,Feb 2007
"195",668.916666666667,65.0161290322581,0.233548387096774,Mar 2007
"196",677.391666666667,65.15,0.153666666666667,Apr 2007
"197",678.451666666667,75.4677419354839,0.108064516129032,May 2007
"198",679.186666666667,80.7,0.215666666666667,Jun 2007
"199",692.258333333333,80.4032258064516,0.379354838709677,Jul 2007
"200",698.421666666667,83.6612903225806,0.218387096774194,Aug 2007
"201",698.491666666667,80.2333333333333,0.0363333333333333,Sep 2007
"202",693.57,73.1290322580645,0.0241935483870968,Oct 2007
"203",691.54,62.7,0.0133333333333333,Nov 2007
"204",690.578333333333,56.1451612903226,0.0129032258064516,Dec 2007
"205",688.618333333333,51.8387096774194,0.0135483870967742,Jan 2008
"206",685.616,61.6724137931034,0.00689655172413793,Feb 2008
"207",684.06,64.4838709677419,0.0587096774193548,Mar 2008
"208",680.765,70.6166666666667,0.0276666666666667,Apr 2008
"209",673.285,80.1129032258064,0.0212903225806452,May 2008
"210",660.358333333333,86.8166666666667,0.000333333333333333,Jun 2008
"211",667.92,84.0645161290323,0.124516129032258,Jul 2008
"212",671.033333333333,84.3709677419355,0.160645161290323,Aug 2008
"213",672.005,79.4666666666667,0.0153333333333333,Sep 2008
"214",668.266666666667,71.4193548387097,0.00838709677419355,Oct 2008
"215",667.845,63.65,0.000333333333333333,Nov 2008
"216",669.366666666667,55,0.00806451612903226,Dec 2008
"217",669.37,54.5161290322581,0.00870967741935484,Jan 2009
"218",666.232,62.8928571428571,0.0232142857142857,Feb 2009
"219",665.291666666667,65.1451612903226,0.0809677419354839,Mar 2009
"220",661.113333333333,69.8,0.0683333333333333,Apr 2009
"221",655.01,79.4838709677419,0.0506451612903226,May 2009
"222",647.52,86.3166666666667,0.015,Jun 2009
"223",643.718333333333,88.741935483871,0.0154838709677419,Jul 2009
"224",643.95,88.3225806451613,0.0145161290322581,Aug 2009
"225",650.903333333333,78.4166666666667,0.211666666666667,Sep 2009
"226",663.501666666667,69.9032258064516,0.383870967741935,Oct 2009
"227",668.936666666667,60.65,0.0696666666666667,Nov 2009
"228",670.406666666667,48.2741935483871,0.0619354838709677,Dec 2009
"229",672.656666666667,49.7096774193548,0.143548387096774,Jan 2010
"230",681.07,49.3571428571429,0.156428571428571,Feb 2010
"231",679.755,59.3387096774194,0.0674193548387097,Mar 2010
"232",679.431666666667,68.5666666666667,0.119,Apr 2010
"233",679.845,77.4516129032258,0.144516129032258,May 2010
"234",676.003333333333,83.5333333333333,0.141333333333333,Jun 2010
"235",675.066666666667,84.0322580645161,0.118709677419355,Jul 2010
"236",668.685,87.4838709677419,0.00225806451612903,Aug 2010
"237",678.96,80.0666666666667,0.312333333333333,Sep 2010
"238",676.83,70.241935483871,0.00548387096774194,Oct 2010
"239",674.658333333333,62.05,0.00866666666666667,Nov 2010
"240",671.968333333333,53.8225806451613,0.0203225806451613,Dec 2010
"241",673.19,50.5,0.0858064516129032,Jan 2011
"242",671.374,55.4464285714286,0.0175,Feb 2011
"243",665.603333333333,66.8387096774194,0.00032258064516129,Mar 2011
"244",658.643333333333,75.6666666666667,0.001,Apr 2011
"245",652.846666666667,78.6451612903226,0.0270967741935484,May 2011
"246",643.398333333333,86.2166666666667,0.0526666666666667,Jun 2011
"247",643.808333333333,87.8548387096774,0.0309677419354839,Jul 2011
"248",641.811666666667,89.9838709677419,0.00483870967741936,Aug 2011
"249",643.528333333333,82.8666666666667,0.0976666666666667,Sep 2011
"250",649.673333333333,71,0.105806451612903,Oct 2011
"251",648.281666666667,62.8833333333333,0.0603333333333333,Nov 2011
"252",652.46,53.8387096774194,0.0916129032258065,Dec 2011
"253",653.865,56.1774193548387,0.128709677419355,Jan 2012
"254",662.564,57.4310344827586,0.194137931034483,Feb 2012
"255",664.276666666667,66.3709677419355,0.104516129032258,Mar 2012
"256",656.901666666667,73.85,0.00133333333333333,Apr 2012
"257",656.015,78.0967741935484,0.31741935483871,May 2012
"258",646.153333333333,84.7666666666667,0.00366666666666667,Jun 2012
"259",645.835,85.3548387096774,0.122258064516129,Jul 2012
"260",641.025,87.241935483871,0.077741935483871,Aug 2012
"261",644.563333333333,79.5833333333333,0.243666666666667,Sep 2012
"262",648.578333333333,70.741935483871,0.0774193548387097,Oct 2012
"263",648.553333333333,63.2333333333333,0.009,Nov 2012
"264",651.031666666667,57.0806451612903,0.0119354838709677,Dec 2012
"265",654.488333333333,53.9032258064516,0.0912903225806452,Jan 2013
"266",653.004,59.0178571428571,0.00357142857142857,Feb 2013
"267",648.168333333333,62.7258064516129,0.0306451612903226,Mar 2013
"268",647.573333333333,67.0333333333333,0.0923333333333333,Apr 2013
"269",649.551666666667,74.9354838709677,0.425483870967742,May 2013
"270",651.25,82.9666666666667,0.0673333333333333,Jun 2013
"271",640.83,84.8064516129032,0.0235483870967742,Jul 2013
"272",634.273333333333,87.2258064516129,0.0274193548387097,Aug 2013
"273",635.03,82.1666666666667,0.123333333333333,Sep 2013
"274",638.398333333333,73.2903225806452,0.0906451612903226,Oct 2013
"275",641.336666666667,59.5666666666667,0.05,Nov 2013
"276",639.891666666667,51.741935483871,0.017741935483871,Dec 2013
"277",643.083333333333,51.258064516129,0.00741935483870968,Jan 2014
"278",642.615,56.0357142857143,0.015,Feb 2014
"279",642.123333333333,60.0967741935484,0.0341935483870968,Mar 2014
"280",638.223333333333,70.4666666666667,0.0226666666666667,Apr 2014
"281",636.723333333333,74.8709677419355,0.160322580645161,May 2014
"282",639.81,82.2,0.179333333333333,Jun 2014
"283",635.223333333333,83.8709677419355,0.104838709677419,Jul 2014
"284",628.406666666667,86.7741935483871,0.00258064516129032,Aug 2014
"285",629.14,80.5,0.059,Sep 2014
"286",630.323333333333,75.5806451612903,0.0616129032258065,Oct 2014
"287",637.49,57.5666666666667,0.240333333333333,Nov 2014
"288",635.023333333333,56.4193548387097,0.04,Dec 2014
"289",640.65125,48.8064516129032,0.118387096774194,Jan 2015
"290",644.97125,53.3103448275862,0.0182758620689655,Feb 2015
"291",646.1975,60.7096774193548,0.0958064516129032,Mar 2015
"292",648.051111111111,70.8709677419355,0.243225806451613,Apr 2015
"293",655.043333333333,75.6451612903226,0.276451612903226,May 2015
"294",667.5525,80.8333333333333,0.214,Jun 2015
"295",663.167777777778,84.375,0.0021875,Jul 2015
"296",648.5475,86.0967741935484,0.00935483870967742,Aug 2015
"297",646.27,81.9,0.0773333333333333,Sep 2015
"298",646.53375,75.4193548387097,0.250967741935484,Oct 2015
"299",661.756666666667,63.1612903225806,0.0832258064516129,Nov 2015
"300",666.166666666667,57.6451612903226,0.047741935483871,Dec 2015
"301",667.218,51.2903225806452,0.0445161290322581,Jan 2016
"302",663.621666666667,58.6551724137931,0.053448275862069,Feb 2016
"303",665.311428571429,65.5483870967742,0.114838709677419,Mar 2016
"304",665.4675,69.5666666666667,0.206333333333333,Apr 2016
"305",674.28625,74.40625,0.285625,May 2016
"306",680.66625,80.7666666666667,0.0796666666666667,Jun 2016
"307",667.80875,85.2258064516129,0.0106451612903226,Jul 2016
"308",668.941428571429,82.5483870967742,0.158387096774194,Aug 2016
"309",675.61375,80.6333333333333,0.21,Sep 2016
"310",675.94,73.7096774193548,0.00516129032258065,Oct 2016
"311",679.087142857143,66.1333333333333,0.0596666666666667,Nov 2016
"312",685.30875,55.5806451612903,0.200645161290323,Dec 2016
"313",684.694285714286,56.9354838709677,0.087741935483871,Jan 2017
"314",684.846666666667,63.6785714285714,0.128928571428571,Feb 2017
"315",685.161111111111,66.9375,0.0653125,Mar 2017
"316",680.431428571429,71,0.0932258064516129,Apr 2017
"317",672.16,75.28125,0.055,May 2017
"318",668.759,82.0967741935484,0.0129032258064516,Jun 2017
"319",657.13125,86.1935483870968,0.00516129032258065,Jul 2017
"320",660.88875,83.4838709677419,0.189354838709677,Aug 2017
"321",660.09,78.5666666666667,0.0933333333333333,Sep 2017
"322",663.688888888889,70.21875,0.014375,Oct 2017
"323",662.485714285714,65.8333333333333,0.0176666666666667,Nov 2017
"324",664.674285714286,53.0625,0.12625,Dec 2017
"325",664.447142857143,48.5483870967742,0.00903225806451613,Jan 2018
"326",664.751428571429,57.5,0.0682142857142857,Feb 2018
"327",664.69,66.2903225806452,0.129677419354839,Mar 2018
"328",664.8325,67.3666666666667,0.012,Apr 2018
"329",659.21375,79.1612903225806,0.0312903225806452,May 2018
"330",646.86375,84.5483870967742,0.0229032258064516,Jun 2018
"331",648.832222222222,84.9032258064516,0.157096774193548,Jul 2018
"332",643.6125,85.0645161290323,0.02,Aug 2018
"333",664.52,78.1666666666667,0.562,Sep 2018
"334",679.294285714286,68.8709677419355,0.208709677419355,Oct 2018
"335",684.91,56.3666666666667,0.0593333333333333,Nov 2018
"336",685.67625,53.7096774193548,0.0758064516129032,Dec 2018
"337",686.74875,51.9354838709677,0.0525806451612903,Jan 2019
"338",685.043333333333,56.8571428571429,0.0167857142857143,Feb 2019
"339",682.99,60.4516129032258,0.0148387096774194,Mar 2019
"340",680.285714285714,68.3225806451613,0.111935483870968,Apr 2019
"341",682.59375,76.125,0.103125,May 2019
"342",680.8325,80.8333333333333,0.183666666666667,Jun 2019
"343",678.591111111111,83.9393939393939,0.00424242424242424,Jul 2019
"344",667.31,87.1612903225806,0.01,Aug 2019
"345",665.75875,84.2333333333333,0.0483333333333333,Sep 2019
"346",668.493,71.34375,0.125625,Oct 2019
"347",673.51625,58.1,0.0246666666666667,Nov 2019
"348",672.155,54.9354838709677,0.0167741935483871,Dec 2019
"349",672.066666666667,57.8387096774194,0.0603225806451613,Jan 2020
"350",673.12,55.4137931034483,0.0368965517241379,Feb 2020
"351",671.633333333333,68.3548387096774,0.0490322580645161,Mar 2020
"352",671.2,69.6666666666667,0.0963333333333333,Apr 2020
"353",665.05,77.7741935483871,0.188064516129032,May 2020
"354",664.716666666667,82.0666666666667,0.0286666666666667,Jun 2020
"355",656.533333333333,86.8387096774194,0.00516129032258065,Jul 2020
"356",656.516666666667,86.9032258064516,0.0290322580645161,Aug 2020
"357",662.266666666667,78.0666666666667,0.103,Sep 2020
"358",660.1,71.741935483871,0.00741935483870968,Oct 2020
"359",659.483333333333,65.6,0.049,Nov 2020
"360",662.033333333333,54.1290322580645,0.0261290322580645,Dec 2020
